ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB,CS,1RHR,2RHR,3RHR,4RHR,H,PA,AB,TB,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
2673,12.0,S12,DDD,DDD,0,1,6,0,2,0,5,4,0,6,3,1,0,1,0,4,0,0,1,0,0,0,0,0,7,28,25,15,"{12001, 12036, 12009, 12012, 12045, 12051, 12022, 12056, 12028, 12063}",10,5,3,7321.0,29,-0.3869347792634229,-0.1628999999999999,0.06912187731841601,0,0,DDD,13,7,15,2,5,0,28,25.728408473655623,0.054318305268875614,0.27159152634437805,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.28,0.32142857142857145,0.6,0.9214285714285715,0.31999999999999995,0.3181818181818182,1.0,0.0,0.14285714285714285,0.07142857142857142,0.26666666666666666,0.3333333333333333,0.8,0.32142857142857145,0.5830131317822911,252.44827586206895,Noah Diamond,S,WC-S,Left,CF,103.79618342431836
2689,12.0,S12,CCS,CCS,6,0,0,5,2,0,12,4,0,2,5,4,0,1,0,9,1,0,2,2,2,2,1,1,11,40,37,29,"{12004, 12037, 12006, 12069, 12041, 12061, 12011, 12049, 12018, 12051, 12021, 12060, 12029, 12031}",14,8,16,10722.0,44,3.4777141710845862,0.5571,0.5113533354108505,0,1,CCS,14,11,30,4,10,0,40,35.456816947311246,0.054318305268875614,0.5431830526887561,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.2972972972972973,0.325,0.7837837837837838,1.1087837837837837,0.48648648648648646,0.17857142857142858,0.5,0.15,0.1,0.05,0.391304347826087,0.5217391304347826,0.75,0.375,0.8460996384582388,243.6818181818182,Brent Chillwater,SM,EG-H,Left,PH,168.5306688121937
2696,12.0,S12,DDD,DDD,2,0,2,1,5,1,7,1,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,5,21,16,13,"{12001, 12033, 12036, 12009, 12046, 12016, 12022, 12056}",8,4,2,3924.0,20,1.443515113790005,0.41160000000000013,0.22242469965968753,0,0,DDD,12,5,13,5,6,0,21,15.674090168386746,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.3125,0.47619047619047616,0.8125,1.2886904761904763,0.5,0.23076923076923078,,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.2,0.7,0.28571428571428575,0.47619047619047616,0.8293942334349875,196.2,Captain Trash,BN,TT-H,Left,RF,195.55417409037207
2708,12.0,S12,WWC,WWC,0,0,2,2,3,0,6,2,0,3,4,2,0,1,0,6,2,0,0,0,0,0,0,0,4,24,20,6,"{12001, 12035, 12070, 12010, 12045, 12050, 12019, 12025, 12060, 12030}",10,2,3,6483.0,23,-0.9026675056473348,-0.10099999999999999,-0.0010402496725197274,0,0,WWC,14,4,6,3,6,0,24,20.674090168386748,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.2,0.2916666666666667,0.3,0.5916666666666667,0.09999999999999998,0.21052631578947367,,0.0,0.08333333333333333,0.125,0.4,0.4,1.0,0.2916666666666667,0.2902183337274375,281.8695652173913,Saul Pewald,SM,EG-B,Right,PH,40.63986375901474
2710,12.0,S12,WWC,WWC,2,1,3,2,2,0,1,2,0,3,1,5,1,0,0,6,1,0,0,0,2,0,0,0,8,23,21,19,"{12035, 12070, 12039, 12010, 12045, 12062, 12053, 12060, 12030}",9,5,3,5860.0,23,1.2313206629222204,0.2941,0.2086407963139269,0,0,WWC,14,8,16,1,2,0,23,21.89136338946225,0.054318305268875614,0.10863661053775123,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.38095238095238093,0.43478260869565216,0.9047619047619048,1.339544513457557,0.5238095238095238,0.35294117647058826,,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.6,0.1,5.999999999999999,0.391304347826087,0.7308818420922039,254.7826086956522,Pistachio Disguisey,HK,EG-B,Right,2B,152.01752876225504
2720,12.0,S12,CCS,CCS,1,0,0,1,0,0,2,2,0,1,5,0,0,0,0,5,0,0,0,0,0,1,0,0,2,12,12,5,"{12041, 12018, 12011, 12006}",4,1,2,3571.0,12,-0.9065403686707344,-0.1533,-0.04604078642096656,0,0,CCS,9,2,5,0,2,0,12,11.89136338946225,0.054318305268875614,0.10863661053775123,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.25,0.1111111111111111,,0.08333333333333333,0.16666666666666666,0.0,0.625,0.25,2.5,0.16666666666666666,0.42047323223095195,297.5833333333333,Lee Luda,BC,BS-H,Left,P,27.586051694506143
2722,12.0,S12,SAL,SAL,1,0,2,4,1,0,4,3,0,2,1,3,0,0,0,4,1,0,0,0,0,1,0,0,7,21,20,12,"{12065, 12004, 12038, 12070, 12008, 12014, 12047, 12019, 12054, 12023, 12058, 12031}",12,1,6,4906.0,21,2.532535522339537,0.12339999999999998,0.3313267405146407,0,0,SAL,14,7,13,1,4,0,21,19.7827267789245,0.054318305268875614,0.21727322107550245,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.35,0.38095238095238093,0.6,0.9809523809523809,0.25,0.375,,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.4,0.4,1.0,0.38095238095238093,0.6571389346512905,233.61904761904762,Teddy Bigstick,BN,BB-S,Right,3B,135.26086364899572
2723,12.0,S12,SEF,SEF,0,1,1,3,1,0,2,1,0,3,1,3,0,0,0,4,0,0,1,0,0,0,0,0,5,16,15,8,"{12065, 12038, 12015, 12049, 12059, 12030}",6,2,1,4355.0,17,2.0181178107983206,0.34809999999999997,0.26501388587848346,0,0,SEF,13,5,7,1,1,0,16,14.945681694731125,0.054318305268875614,0.054318305268875614,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.3333333333333333,0.375,0.5333333333333333,0.9083333333333333,0.2,0.35714285714285715,1.0,0.0,0.0625,0.0625,0.4444444444444444,0.2222222222222222,2.0,0.375,0.46836271124840995,256.1764705882353,Matias Thagod,S,BS-B,Left,C,98.48157228125692
2730,12.0,S12,KEG,KEG,2,0,1,0,3,0,3,4,0,0,6,4,0,0,0,10,2,0,0,0,1,0,1,0,3,23,20,10,"{12002, 12034, 12007, 12042, 12016, 12050, 12024, 12061}",8,4,4,5632.0,23,-0.9697344917460796,0.4112,-0.011464719152903056,0,0,KEG,13,3,10,3,3,0,23,19.837045084193374,0.054318305268875614,0.16295491580662685,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.15,0.2608695652173913,0.5,0.7608695652173914,0.35,0.07142857142857142,,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.7692307692307693,0.23076923076923078,3.3333333333333335,0.2608695652173913,0.5041073384446878,244.8695652173913,Laars Nootbaar jr,MH,NH-S,Left,PH,71.13693445063917
2735,12.0,S12,PQD,PQD,3,0,1,1,0,0,1,2,0,0,2,3,0,0,0,5,1,0,0,0,2,1,0,0,5,13,13,15,"{12068, 12007, 12042, 12012, 12025}",5,4,4,3102.0,13,1.712986162841702,0.45320000000000005,0.219629637600786,0,0,PQD,14,5,15,0,1,0,13,12.945681694731125,0.054318305268875614,0.054318305268875614,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.38461538461538464,0.38461538461538464,1.1538461538461537,1.5384615384615383,0.7692307692307692,0.25,,0.23076923076923078,0.15384615384615385,0.0,0.8333333333333334,0.16666666666666666,5.000000000000001,0.38461538461538464,1.1586875340913858,238.6153846153846,Dill Doe,HK,TD-S,Left,P,229.360476560196
2738,12.0,S12,SDV,SDV,0,0,0,1,2,0,4,5,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,15,13,1,"{12034, 12002, 12069, 12039, 12041, 12055, 12027}",7,1,0,4372.0,16,-2.6602684205819727,-0.24809999999999996,-0.20654250813005473,0,0,SDV,14,1,1,2,4,0,15,12.782726778924497,0.054318305268875614,0.21727322107550245,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.07692307692307693,0.2,0.07692307692307693,0.27692307692307694,0.0,0.125,0.0,0.0,0.3333333333333333,0.13333333333333333,0.42857142857142855,0.5714285714285714,0.75,0.2,0.0782305698380997,273.25,Joel Justice,WC,TT-S,Left,P,-25.958490075928964
2760,12.0,S12,SAL,SAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,{12031},1,0,0,114.0,1,-0.1919561243144424,-0.0176,-0.015477841560935332,0,0,SAL,7,0,0,0,0,0,1,1.0,0.054318305268875614,0.0,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,114.0,Shorty McDougall,WC,EG-H,Left,SS,-100.0
2773,12.0,S12,WWC,WWC,1,0,2,0,3,0,6,3,0,0,3,4,0,0,0,7,3,0,0,0,0,1,0,0,3,22,19,8,"{12001, 12035, 12045, 12062, 12050, 12019, 12053, 12030}",8,4,4,6034.0,22,-1.0705211310096912,-0.34740000000000004,-0.025261153949773157,0,0,WWC,13,3,8,3,6,0,22,18.674090168386748,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.15789473684210525,0.2727272727272727,0.42105263157894735,0.69377990430622,0.2631578947368421,0.13333333333333333,,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.5384615384615384,0.46153846153846156,1.1666666666666665,0.2727272727272727,0.4284010587858867,274.27272727272725,Toky Oto,BN,NT-B,Right,LF,60.62733944971019
2782,12.0,S12,MMN,MMN,1,1,2,4,2,0,3,15,0,3,1,2,0,0,0,3,0,0,0,0,0,1,0,0,8,34,32,15,"{12032, 12064, 12068, 12037, 12006, 12043, 12046, 12015, 12017, 12053, 12023, 12057}",12,4,4,8721.0,34,-0.6951845060927999,0.2511,0.05688575898802283,0,1,MMN,14,8,14,1,4,0,34,32.7827267789245,0.054318305268875614,0.21727322107550245,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.25,0.29411764705882354,0.46875,0.7628676470588236,0.21875,0.4375,,0.029411764705882353,0.4411764705882353,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.2647058823529412,0.42705416466455687,256.5,Eijun Sawamura,TT,BS-H,Left,P,57.9898341615464
2792,12.0,S12,PQD,PQD,3,0,1,1,2,0,3,2,0,2,3,2,0,0,0,5,1,0,0,0,2,1,0,0,5,19,17,15,"{12033, 12003, 12042, 12012, 12047, 12018, 12055, 12025}",8,3,5,4681.0,19,2.340256114661695,1.0125,0.3046632580058387,1,0,PQD,11,5,15,2,3,0,19,16.837045084193374,0.054318305268875614,0.16295491580662685,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.29411764705882354,0.3684210526315789,0.8823529411764706,1.2507739938080495,0.588235294117647,0.16666666666666666,,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.5,0.3,1.6666666666666667,0.3684210526315789,0.8908926670322934,246.3684210526316,Jerome S. Monroe,1B,TD-H,Right,P,174.87891423310654
2825,12.0,S12,SCR,SCR,3,0,0,6,1,0,4,0,0,3,5,3,0,1,0,8,0,0,0,0,2,1,0,0,9,25,23,18,"{12064, 12035, 12067, 12005, 12011, 12048, 12054, 12024}",8,7,6,6167.0,25,2.863913892452735,0.4606,0.3793356610079962,0,0,SCR,14,9,18,1,4,0,25,23.7827267789245,0.054318305268875614,0.21727322107550245,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.391304347826087,0.4,0.782608695652174,1.182608695652174,0.391304347826087,0.2857142857142857,,0.12,0.0,0.04,0.5333333333333333,0.26666666666666666,2.0,0.4,0.7568518180157134,246.68,Casper Greenwell,BC,BS-B,Left,2B,159.4219479585969
2826,12.0,S12,CCS,CCS,0,2,3,4,5,0,2,6,0,6,2,8,0,0,0,10,2,0,2,0,0,0,0,0,9,38,33,16,"{12004, 12037, 12006, 12069, 12041, 12061, 12049, 12018, 12051, 12021, 12060, 12029, 12031}",13,8,3,10188.0,40,-4.7987104604544175,-0.4894000000000001,-0.3311602112250855,0,0,CCS,14,10,17,4,2,0,38,33.89136338946225,0.054318305268875614,0.10863661053775123,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.2727272727272727,0.3684210526315789,0.48484848484848486,0.8532695374800638,0.21212121212121215,0.3333333333333333,1.0,0.0,0.15789473684210525,0.13157894736842105,0.5555555555555556,0.1111111111111111,5.000000000000001,0.3684210526315789,0.5016027182100843,254.7,Friday,XB,TT-B,Left,1B,102.68737763911476
2827,12.0,S12,SAL,SAL,0,1,0,3,0,0,2,5,0,2,2,2,0,0,0,4,1,0,0,0,0,0,0,0,4,17,17,6,"{12065, 12004, 12038, 12070, 12008, 12043, 12047, 12019, 12054, 12023, 12028}",11,2,1,4655.0,17,0.3373527923014354,-0.00520000000000001,0.09693738402879497,0,0,SAL,14,4,6,0,2,0,17,16.89136338946225,0.054318305268875614,0.10863661053775123,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.5882352941176471,0.11764705882352944,0.3333333333333333,,0.0,0.29411764705882354,0.0,0.5,0.25,2.0,0.23529411764705882,0.35521111361224555,273.8235294117647,Corbin Christmas Carol,BP,BS-B,Right,1B,35.91194578074477
2834,12.0,S12,CCS,CCS,1,1,3,6,4,0,5,6,0,5,1,3,0,1,0,4,1,0,0,1,1,0,0,0,11,35,30,19,"{12004, 12037, 12006, 12069, 12041, 12061, 12011, 12049, 12051, 12021, 12029, 12031}",12,7,2,8586.0,36,0.9607743822198974,0.11370000000000006,0.2299171895603104,0,0,CCS,14,11,18,4,5,0,35,30.728408473655623,0.054318305268875614,0.27159152634437805,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.36666666666666664,0.42857142857142855,0.6333333333333333,1.061904761904762,0.26666666666666666,0.4166666666666667,0.0,0.02857142857142857,0.17142857142857143,0.11428571428571428,0.2857142857142857,0.35714285714285715,0.7999999999999999,0.42857142857142855,0.5857771649785225,238.5,Mack Quackerson,BC,BB-B,Right,C,136.20203027700964
2835,12.0,S12,WWC,WWC,1,0,2,5,0,0,4,3,0,1,6,0,0,0,0,6,0,0,0,0,1,0,0,0,8,22,22,13,"{12001, 12070, 12039, 12010, 12050, 12025, 12060, 12030}",8,3,4,5054.0,22,0.5473185451546774,0.002899999999999993,0.1365228136666637,1,0,WWC,14,8,14,0,5,0,22,21.728408473655623,0.054318305268875614,0.27159152634437805,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.36363636363636365,0.36363636363636365,0.5909090909090909,0.9545454545454546,0.2272727272727273,0.3888888888888889,,0.045454545454545456,0.13636363636363635,0.0,0.5454545454545454,0.36363636363636365,1.4999999999999998,0.36363636363636365,0.6443177841107944,229.72727272727272,Salsa Steve,BC,FP-S,Right,CF,127.72878813538134
2847,12.0,S12,CCS,CCS,0,0,2,1,2,0,6,2,0,0,5,2,0,0,0,7,1,0,0,0,0,0,0,0,3,20,18,5,"{12004, 12037, 12069, 12011, 12049, 12018, 12021, 12060, 12061}",9,3,1,5277.0,19,-2.13109040132828,-0.2118,-0.1387536227226498,0,0,CCS,14,3,5,2,6,0,20,17.674090168386748,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.16666666666666666,0.25,0.2777777777777778,0.5277777777777778,0.11111111111111113,0.1875,,0.0,0.1,0.1,0.5384615384615384,0.46153846153846156,1.1666666666666665,0.25,0.2828999938533407,277.7368421052632,Jorbel Boykins,BC,EG-S,Left,2B,26.879781029338723
2853,12.0,S12,DDD,DDD,1,0,2,0,5,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,13,8,8,"{12066, 12009, 12045, 12046, 12051, 12022}",6,4,3,2408.0,14,3.0458978023184273,0.34429999999999994,0.35663857241896746,0,0,DDD,14,3,8,5,0,0,13,8.0,0.054318305268875614,0.0,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.375,0.6153846153846154,1.0,1.6153846153846154,0.625,0.5,1.0,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.5,0.0,inf,0.6153846153846154,1.0,172.0,Tubby Wubby,WC,WC-S,Left,C,268.62600820150357
2868,12.0,S12,KEG,KEG,1,0,4,3,2,0,7,4,0,1,1,0,0,0,0,1,1,0,3,0,0,1,0,0,8,23,21,15,"{12002, 12067, 12036, 12042, 12016, 12050, 12024, 12026, 12058}",9,4,3,4935.0,26,2.331599557846393,0.5085,0.3298219984178709,0,0,KEG,14,8,15,2,7,0,23,20.619771863117872,0.054318305268875614,0.3802281368821293,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.38095238095238093,0.43478260869565216,0.7142857142857143,1.1490683229813665,0.33333333333333337,0.4375,1.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.1111111111111111,0.7777777777777778,0.14285714285714285,0.43478260869565216,0.7274571270514475,189.80769230769232,TWs Frozen Head,SM,BF-B,Left,2B,164.3246332410153
2869,12.0,S12,MMN,MMN,0,0,1,2,1,0,6,7,0,2,2,2,0,2,1,4,0,0,0,0,0,0,0,0,3,24,20,4,"{12032, 12003, 12068, 12043, 12046, 12015, 12017, 12053, 12026}",9,1,3,6589.0,24,-3.438831582376478,-0.4244,-0.254656657345434,0,0,MMN,14,3,4,0,7,1,24,22.619771863117872,0.054318305268875614,0.3802281368821293,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.15,0.17391304347826086,0.2,0.3739130434782609,0.05000000000000002,0.2,,0.0,0.2916666666666667,0.041666666666666664,0.3333333333333333,0.5,0.6666666666666666,0.13043478260869565,0.1768364430996806,274.5416666666667,Charlie Buntman,BP,BS-B,Right,C,-28.3801259725303
2873,12.0,S12,SDV,SDV,1,2,0,4,3,0,7,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,7,21,18,14,"{12002, 12034, 12069, 12039, 12048, 12022, 12055, 12057}",8,1,5,3955.0,21,2.467242319706619,0.34719999999999995,0.32479742025134895,0,0,SDV,14,7,14,3,7,0,21,17.619771863117872,0.054318305268875614,0.3802281368821293,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.3888888888888889,0.47619047619047616,0.7777777777777778,1.253968253968254,0.3888888888888889,0.4,,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.2222222222222222,0.7777777777777778,0.2857142857142857,0.47619047619047616,0.7945619335347431,188.33333333333334,Jihmih Tyranus,SM,WC-S,Right,P,189.09472847532535
2875,12.0,S12,DDD,DDD,1,0,1,4,0,0,6,2,0,1,6,0,0,0,0,6,0,0,0,0,0,0,1,0,6,21,21,10,"{12033, 12066, 12036, 12045, 12051, 12056, 12028, 12063}",8,3,5,5242.0,21,0.6249270636774755,0.5463999999999999,0.1405658946484346,0,0,DDD,14,6,10,0,6,0,21,20.674090168386748,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.2857142857142857,0.2857142857142857,0.47619047619047616,0.7619047619047619,0.19047619047619047,0.2777777777777778,,0.047619047619047616,0.09523809523809523,0.0,0.46153846153846156,0.46153846153846156,1.0,0.2857142857142857,0.4836972228790625,249.61904761904762,Velma Dingkerly,SM,WC-S,Right,PH,74.74753988095566
2877,12.0,S12,DDD,DDD,1,0,1,5,2,0,6,2,0,3,3,4,0,1,0,7,3,0,0,0,1,0,0,0,7,27,24,11,"{12001, 12033, 12066, 12036, 12012, 12046, 12016, 12051, 12022, 12063}",10,4,3,6989.0,27,-2.7522145339619395,-0.17460000000000003,-0.17484163989245347,0,0,DDD,14,7,11,1,7,0,27,25.619771863117872,0.054318305268875614,0.3802281368821293,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.2916666666666667,0.3333333333333333,0.4583333333333333,0.7916666666666666,0.16666666666666663,0.2727272727272727,,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.4375,0.375,1.1666666666666667,0.2962962962962963,0.42935589195607005,258.85185185185185,C. T. Bailiff,BC,TD-S,Right,P,67.82021184519364
2878,12.0,S12,DDD,DDD,0,0,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,7,6,2,"{12056, 12033, 12012, 12046}",4,1,1,2429.0,9,-1.36754773070705,-0.0631,-0.10329483523612483,0,0,DDD,12,1,2,1,3,0,7,5.837045084193373,0.054318305268875614,0.16295491580662685,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.6190476190476191,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.14285714285714285,0.0,0.75,0.0,0.2857142857142857,0.3426391215335939,269.8888888888889,Goaticus Von Boaticus,S,TT-H,Left,1B,48.58914273772215
2886,12.0,S12,KEG,KEG,1,0,1,3,1,0,8,3,0,1,3,4,0,0,0,7,0,0,1,0,0,1,0,0,5,25,24,9,"{12002, 12034, 12067, 12042, 12013, 12016, 12050, 12024, 12058}",9,1,3,6756.0,26,-1.85229123529613,-0.24669999999999995,-0.0885670808963814,0,0,KEG,14,5,9,1,7,0,25,23.619771863117872,0.054318305268875614,0.3802281368821293,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.20833333333333334,0.24,0.375,0.615,0.16666666666666666,0.2,1.0,0.04,0.12,0.04,0.4375,0.5,0.875,0.24,0.3810367031551835,259.84615384615387,Justin Time,BC,BB-B,Right,C,42.10195239676091
2890,12.0,S12,CCS,CCS,1,3,0,4,5,0,3,9,0,3,6,3,0,0,0,9,0,0,0,0,1,0,0,0,8,37,32,17,"{12004, 12037, 12006, 12041, 12061, 12011, 12049, 12018, 12051, 12021, 12060, 12029, 12031}",13,5,5,9535.0,37,2.5811188593607666,0.017699999999999924,0.3956694081449062,0,0,CCS,13,8,18,5,3,0,37,31.837045084193374,0.054318305268875614,0.16295491580662685,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.25,0.35135135135135137,0.53125,0.8826013513513513,0.28125,0.3181818181818182,,0.02702702702702703,0.24324324324324326,0.13513513513513514,0.6,0.2,2.9999999999999996,0.35135135135135126,0.565379103255306,257.7027027027027,Pablo The Hip Kawasaki,WC,BF-H,Left,P,109.43318664302102
2897,12.0,S12,SDV,SDV,1,0,3,2,0,0,6,0,0,3,1,1,0,0,0,2,0,0,1,0,1,0,0,0,6,17,17,12,"{12034, 12069, 12041, 12048, 12055, 12063}",6,3,4,3777.0,18,1.9329027966093597,0.04309999999999997,0.2602101553300963,0,0,SDV,14,6,12,0,6,0,17,16.674090168386748,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.35294117647058826,0.35294117647058826,0.7058823529411765,1.0588235294117647,0.35294117647058826,0.3125,1.0,0.058823529411764705,0.0,0.0,0.18181818181818182,0.5454545454545454,0.33333333333333337,0.35294117647058826,0.7196794475030133,209.83333333333334,Dr. Chocochoco Choo Choo,BC,EN-H,Left,C,138.5205241410878
2908,12.0,S12,DDD,DDD,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,4,4,1,"{12066, 12036, 12012, 12045, 12046, 12016, 12022}",7,3,0,1883.0,9,-0.5998728545770944,0.23220000000000002,-0.026527347623129274,0,0,DDD,14,1,1,0,2,0,4,3.891363389462249,0.054318305268875614,0.10863661053775123,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.25,0.25,0.25,0.5,0.0,0.25,0.8,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.25697934115019544,209.22222222222223,T-Rav,S,BS-S,Right,SS,22.07294809203657
2911,12.0,S12,SEF,SEF,1,1,0,4,2,0,8,2,0,2,4,6,0,0,0,10,1,0,0,0,1,0,0,0,6,30,28,11,"{12032, 12065, 12066, 12005, 12038, 12015, 12049, 12052, 12021, 12059, 12030}",11,3,2,8107.0,30,-3.415955813739052,-0.3302,-0.230062455258638,0,0,SEF,14,6,11,2,7,0,30,27.619771863117872,0.054318305268875614,0.3802281368821293,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.21428571428571427,0.26666666666666666,0.39285714285714285,0.6595238095238095,0.17857142857142858,0.2,,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.5,0.4,1.25,0.26666666666666666,0.3982654185022026,270.23333333333335,Karl Havoc,BC,WC-H,Right,LF,53.234797865964325
2914,12.0,S12,DDD,DDD,1,0,4,2,4,0,4,5,0,2,2,2,0,0,0,4,1,0,0,0,1,0,0,0,7,26,22,14,"{12066, 12036, 12009, 12012, 12045, 12016, 12051, 12028, 12063}",9,3,5,5871.0,26,2.419177881589426,0.5125999999999998,0.33857983079217413,0,0,DDD,14,7,13,5,3,0,26,20.837045084193374,0.054318305268875614,0.16295491580662685,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.3181818181818182,0.4230769230769231,0.6363636363636364,1.0594405594405594,0.3181818181818182,0.375,,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.4,0.4,1.0,0.46153846153846156,0.6238888454419853,225.80769230769232,MILKBOY,BN,1B-S,Left,LF,153.082932578576
2915,12.0,S12,WWC,WWC,1,1,1,1,1,0,6,2,0,2,1,3,0,0,0,4,0,0,1,0,1,0,0,0,4,19,18,10,"{12035, 12039, 12010, 12013, 12062, 12019, 12053, 12030}",8,3,1,5181.0,20,-0.7525612890673812,0.042,-0.0009007114965599618,0,0,WWC,13,4,10,1,6,0,19,17.674090168386748,0.054318305268875614,0.3259098316132537,887,315,3578,3223.019011406844,1738,0.3359418669647848,0.5392459659247759,0.2222222222222222,0.2631578947368421,0.5555555555555556,0.8187134502923976,0.33333333333333337,0.2,1.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.3333333333333333,0.5,0.6666666666666666,0.2631578947368421,0.5657999877066814,259.05,Hans Zahn,SM,BF-B,Right,P,83.25864253857932
